complaint_type,borough,request_count,avg_response_hours,median_response_hours,p90_response_hours,same_day_rate,repeat_proxy_rate,avg_repeat_group_count
UNSANITARY CONDITION,QUEENS,2074,593.5445198489232,257.27625,1575.690916666667,0.01639344262295082,0.4840887174541948,5.154773384763741
UNSANITARY CONDITION,STATEN ISLAND,384,680.0291015624999,355.15277777777777,1707.4119999999996,0.0078125,0.4973958333333333,4.263020833333333
UNSANITARY PIGEON CONDITION,BRONX,11,2.2379292929292927,0.0,0.0,0.9090909090909091,0.0,1.1818181818181819
UNSANITARY PIGEON CONDITION,BROOKLYN,42,49.141798941798946,0.0,164.2765277777777,0.6904761904761905,0.047619047619047616,1.3095238095238095
UNSANITARY PIGEON CONDITION,MANHATTAN,51,33.0352559912854,0.0,116.22333333333333,0.6666666666666666,0.37254901960784315,7.705882352941177
UNSANITARY PIGEON CONDITION,QUEENS,38,32.99633040935672,0.0,129.65788888888937,0.8157894736842105,0.05263157894736842,1.2105263157894737
UNSANITARY PIGEON CONDITION,STATEN ISLAND,15,289.82022222222224,22.808333333333334,767.0824444444443,0.4666666666666667,0.3333333333333333,1.9333333333333333
UNSPECIFIED,MANHATTAN,1,170.47694444444446,170.47694444444446,170.47694444444446,0.0,0.0,1.0
UNSTABLE BUILDING,BRONX,2,22.110138888888887,22.110138888888887,32.89936111111111,0.0,0.0,1.0
UPROOTED STUMP,BRONX,3,1633.8940740740738,1139.4419444444445,3158.934388888889,0.0,0.0,1.0
UPROOTED STUMP,BROOKLYN,7,6180.635634920634,810.3855555555556,15147.948666666673,0.0,0.0,1.1428571428571428
UPROOTED STUMP,MANHATTAN,3,3172.878888888889,620.1419444444444,7242.3495,0.3333333333333333,0.0,1.0
UPROOTED STUMP,QUEENS,18,12373.644814814814,9369.802361111111,28257.056694444447,0.0,0.0,1.0555555555555556
UPROOTED STUMP,STATEN ISLAND,5,22.209666666666667,18.030277777777776,49.191722222222225,0.4,0.2,1.6
URINATING IN PUBLIC,BRONX,14,3.9110714285714288,1.8786111111111112,10.097000000000003,0.7142857142857143,0.07142857142857142,1.1428571428571428
URINATING IN PUBLIC,BROOKLYN,42,1.329702380952381,0.7131944444444445,2.6727777777777773,0.9523809523809523,0.023809523809523808,1.2380952380952381
URINATING IN PUBLIC,MANHATTAN,52,0.9069391025641026,0.6006944444444444,1.902444444444444,1.0,0.2692307692307692,13.134615384615385
URINATING IN PUBLIC,QUEENS,61,2.2029143897996355,1.3425,5.083333333333333,0.8688524590163934,0.3442622950819672,3.377049180327869
URINATING IN PUBLIC,STATEN ISLAND,6,1.4124074074074076,0.4791666666666667,3.5636111111111113,1.0,0.5,4.833333333333333
VACANT LOT,BRONX,9,812.9037037037037,87.76666666666667,1968.9900000000007,0.0,0.0,1.0
VACANT LOT,BROOKLYN,16,1665.0416666666667,1359.425,2479.9666666666667,0.0,0.0625,1.3125
VACANT LOT,MANHATTAN,6,318.6472222222222,100.21666666666667,829.3166666666666,0.0,0.16666666666666666,2.6666666666666665
VACANT LOT,QUEENS,19,1957.442105263158,1461.0166666666667,4072.166666666663,0.0,0.0,1.3157894736842106
VACANT LOT,STATEN ISLAND,11,1127.6727272727273,118.8,2905.133333333333,0.0,0.0,1.1818181818181819
VACCINE MANDATE NON-COMPLIANCE,BRONX,12,24.522916666666664,24.47083333333333,24.879416666666668,0.0,0.16666666666666666,2.0833333333333335
VACCINE MANDATE NON-COMPLIANCE,BROOKLYN,34,24.48888071895425,24.47361111111111,24.866722222222222,0.0,0.35294117647058826,4.5
VACCINE MANDATE NON-COMPLIANCE,MANHATTAN,60,24.530430555555554,24.501527777777778,24.931555555555555,0.0,0.2,2.716666666666667
VACCINE MANDATE NON-COMPLIANCE,QUEENS,38,24.505972222222223,24.500277777777775,24.909805555555558,0.0,0.4473684210526316,4.2368421052631575
VACCINE MANDATE NON-COMPLIANCE,STATEN ISLAND,25,24.520933333333332,24.595,24.82811111111111,0.0,0.52,3.68
VENDING,BRONX,11,4.1820959595959595,1.1605555555555556,9.728333333333333,0.8181818181818182,0.5454545454545454,4.0
VENDING,BROOKLYN,25,1.6254666666666668,0.7069444444444445,5.13116666666667,0.92,0.32,2.8
VENDING,MANHATTAN,55,0.9487878787878788,0.3938888888888889,2.071888888888889,0.9818181818181818,0.4727272727272727,4.545454545454546
VENDING,QUEENS,18,1.5407253086419752,0.7744444444444445,4.114916666666669,0.9444444444444444,0.3333333333333333,3.7777777777777777
VENDING,STATEN ISLAND,2,0.4529166666666667,0.4529166666666667,0.6350277777777779,1.0,0.0,1.0
VENDOR ENFORCEMENT,BRONX,127,0.7766535433070867,0.47583333333333333,1.6947222222222222,0.984251968503937,0.48031496062992124,6.425196850393701
VENDOR ENFORCEMENT,BROOKLYN,266,2.9787729741019215,1.23875,1.8723611111111111,0.9285714285714286,0.5112781954887218,8.221804511278195
VENDOR ENFORCEMENT,MANHATTAN,1040,1.0083205128205128,0.5273611111111112,1.784,0.9865384615384616,0.8134615384615385,34.41923076923077
VENDOR ENFORCEMENT,QUEENS,270,1.4212047325102881,1.2084722222222222,1.8725555555555555,0.9740740740740741,0.5851851851851851,7.225925925925926
VENDOR ENFORCEMENT,STATEN ISLAND,12,0.8859490740740741,1.09625,1.3814444444444445,1.0,0.3333333333333333,2.4166666666666665
VIOLATION OF PARK RULES,BRONX,122,13.495052367941712,0.8081944444444444,4.9783333333333335,0.9262295081967213,0.45901639344262296,4.704918032786885
VIOLATION OF PARK RULES,BROOKLYN,143,29.998725718725723,0.6963888888888888,4.818222222222221,0.916083916083916,0.46853146853146854,4.503496503496503
VIOLATION OF PARK RULES,MANHATTAN,234,23.95162274453941,1.0172222222222222,3.8563055555555557,0.9444444444444444,0.594017094017094,20.73076923076923
VIOLATION OF PARK RULES,QUEENS,166,68.28714859437751,0.8669444444444444,3.779861111111111,0.9337349397590361,0.4759036144578313,5.210843373493976
VIOLATION OF PARK RULES,STATEN ISLAND,18,9.874799382716049,0.6737500000000001,8.544527777777796,0.8888888888888888,0.2777777777777778,1.9444444444444444
WATER CONSERVATION,BRONX,127,55.635170603674545,14.183333333333334,94.59000000000002,0.3937007874015748,0.08661417322834646,2.0708661417322833
WATER CONSERVATION,BROOKLYN,135,90.25185185185185,19.0,186.16666666666666,0.32592592592592595,0.08888888888888889,1.8444444444444446
WATER CONSERVATION,MANHATTAN,65,96.74461538461537,62.13333333333333,212.79666666666674,0.12307692307692308,0.18461538461538463,2.6
WATER CONSERVATION,QUEENS,175,15.898571428571428,5.1,43.97,0.52,0.12,1.7657142857142858
WATER CONSERVATION,STATEN ISLAND,43,9.639922480620156,2.466666666666667,24.560000000000016,0.6046511627906976,0.046511627906976744,1.186046511627907
WATER DRAINAGE,BROOKLYN,1,758.3994444444445,758.3994444444445,758.3994444444445,0.0,0.0,1.0
WATER DRAINAGE,STATEN ISLAND,1,28.497777777777777,28.497777777777777,28.497777777777777,0.0,0.0,2.0
WATER LEAK,BRONX,1837,560.24056689651,257.04583333333335,1435.4139444444445,0.017964071856287425,0.33805117038649973,2.623843222645618
WATER LEAK,BROOKLYN,1763,656.6352806138527,271.6038888888889,1573.7728888888882,0.010777084515031198,0.3272830402722632,2.5587067498581963
WATER LEAK,MANHATTAN,1103,745.4882036365467,305.07722222222225,1974.8357222222257,0.016319129646418858,0.329102447869447,2.5485040797824117
WATER LEAK,QUEENS,599,567.2188406603598,269.37194444444447,1450.2116666666668,0.01001669449081803,0.2303839732888147,2.313856427378965
WATER LEAK,STATEN ISLAND,129,563.8691300602928,309.8625,1109.3344444444444,0.0,0.2558139534883721,2.558139534883721
WATER MAINTENANCE,BRONX,1,1.418611111111111,1.418611111111111,1.418611111111111,1.0,0.0,1.0
WATER MAINTENANCE,MANHATTAN,1,2.3919444444444444,2.3919444444444444,2.3919444444444444,1.0,0.0,1.0
WATER MAINTENANCE,QUEENS,2,205.4425,205.4425,364.5485,0.5,0.0,1.5
WATER QUALITY,BRONX,34,441.0813725490196,89.48333333333333,1304.3483333333334,0.14705882352941177,0.058823529411764705,1.2058823529411764
WATER QUALITY,BROOKLYN,50,408.61533333333335,103.65833333333333,1017.3266666666669,0.08,0.02,1.2
WATER QUALITY,MANHATTAN,77,302.51709956709954,71.73333333333333,1197.8933333333332,0.09090909090909091,0.1038961038961039,1.5194805194805194
WATER QUALITY,QUEENS,34,346.0406862745098,65.05833333333334,1025.6066666666666,0.029411764705882353,0.08823529411764706,1.8529411764705883
WATER QUALITY,STATEN ISLAND,8,225.83541666666667,42.16666666666667,652.3783333333333,0.125,0.0,1.125
WATER SYSTEM,BRONX,1983,104.84584804168769,6.633333333333334,192.33666666666667,0.5249621785173979,0.5405950579929399,6.197680282400404
WATER SYSTEM,BROOKLYN,2487,109.10853772952687,5.25,204.22666666666694,0.5613188580619219,0.4527543224768798,5.16043425814234
WATER SYSTEM,MANHATTAN,1312,29.663567073170732,2.2416666666666667,18.22500000000001,0.7484756097560976,0.5289634146341463,6.728658536585366
WATER SYSTEM,QUEENS,2538,129.93466640399265,4.416666666666667,355.6783333333337,0.5543735224586288,0.45587076438140267,5.141843971631205
WATER SYSTEM,STATEN ISLAND,872,54.066418195718654,7.891666666666667,101.36499999999984,0.5642201834862385,0.2408256880733945,2.2477064220183487
WINDOW GUARD,BRONX,1,27651.676111111112,27651.676111111112,27651.676111111112,0.0,0.0,1.0
WINDOW GUARD,MANHATTAN,1,24.03361111111111,24.03361111111111,24.03361111111111,0.0,0.0,1.0
WINDOW GUARD,STATEN ISLAND,1,24078.38472222222,24078.38472222222,24078.38472222222,0.0,0.0,2.0
WOOD PILE REMAINING,BRONX,7,467.04678571428576,58.88166666666667,1150.0646666666669,0.0,0.0,1.1428571428571428
WOOD PILE REMAINING,BROOKLYN,29,10625.012662835248,2149.2,38189.969,0.034482758620689655,0.034482758620689655,1.1724137931034482
WOOD PILE REMAINING,MANHATTAN,4,73.72541666666667,34.641666666666666,164.05380555555558,0.25,0.0,1.0
WOOD PILE REMAINING,QUEENS,22,1995.3449999999998,157.25652777777776,8684.101750000013,0.045454545454545456,0.0,1.0
WOOD PILE REMAINING,STATEN ISLAND,14,562.0418055555555,246.31347222222223,684.2423888888892,0.21428571428571427,0.0,1.0714285714285714
X-RAY MACHINE/EQUIPMENT,BRONX,1,84.32333333333334,84.32333333333334,84.32333333333334,0.0,1.0,5.0
X-RAY MACHINE/EQUIPMENT,QUEENS,1,334.59527777777777,334.59527777777777,334.59527777777777,0.0,1.0,3.0
ZTESTINT,MANHATTAN,1,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,0.0,1.0
